"","sensor_index","date","count","max_interval"
"4795",45359,2022-02-19,720,121
"4796",45359,2022-02-20,720,123
"4797",45359,2022-02-21,720,123
"4798",45359,2022-02-22,720,123
"4799",45359,2022-02-23,720,122
"4800",45359,2022-02-24,720,122
"4801",45359,2022-02-25,720,122
"4802",45359,2022-02-26,720,142
"4803",45359,2022-02-27,719,131
"4804",45359,2022-02-28,720,123
"4805",45359,2022-03-01,719,240
"4806",45359,2022-03-02,720,123
"4807",45359,2022-03-03,720,124
"4808",45359,2022-03-04,719,240
"4809",45359,2022-03-05,720,122
"4810",45359,2022-03-06,720,121
"4811",45359,2022-03-07,720,123
"4812",45359,2022-03-08,719,129
"4813",45359,2022-03-09,720,125
"4814",45359,2022-03-10,720,122
"4815",45359,2022-03-11,720,123
"4816",45359,2022-03-12,720,123
"4817",45359,2022-03-13,720,127
"4818",45359,2022-03-14,720,122
"4819",45359,2022-03-15,720,123
"4820",45359,2022-03-16,720,123
"4821",45359,2022-03-17,719,123
"4822",45359,2022-03-18,719,240
"4823",45359,2022-03-19,720,122
"4824",45359,2022-03-20,720,127
"4825",45359,2022-03-21,720,128
"4826",45359,2022-03-22,720,122
"4827",45359,2022-03-23,719,240
"4828",45359,2022-03-24,720,135
"4829",45359,2022-03-25,720,123
"4830",45359,2022-03-26,720,121
"4831",45359,2022-03-27,719,130
"4832",45359,2022-03-28,720,127
"4833",45359,2022-03-29,720,123
"4834",45359,2022-03-30,720,123
"4835",45359,2022-03-31,720,123
"4836",45359,2022-04-01,720,125
"4837",45359,2022-04-02,720,123
"4838",45359,2022-04-03,720,123
"4839",45359,2022-04-04,719,240
"4840",45359,2022-04-05,719,240
"4841",45359,2022-04-06,719,127
"4842",45359,2022-04-07,720,123
"4843",45359,2022-04-08,719,211
"4844",45359,2022-04-09,720,128
"4845",45359,2022-04-10,719,240
"4846",45359,2022-04-11,720,122
"4847",45359,2022-04-12,719,240
"4848",45359,2022-04-13,720,126
"4849",45359,2022-04-14,719,240
"4850",45359,2022-04-15,719,240
"4851",45359,2022-04-16,720,124
"4852",45359,2022-04-17,720,123
"4853",45359,2022-04-18,719,132
"4854",45359,2022-04-19,720,128
"4855",45359,2022-04-20,720,123
"4856",45359,2022-04-21,720,127
"4857",45359,2022-04-22,720,126
"4858",45359,2022-04-23,720,125
"4859",45359,2022-04-24,720,127
"4860",45359,2022-04-25,720,123
"4861",45359,2022-04-26,719,141
"4862",45359,2022-04-27,720,122
"4863",45359,2022-04-28,719,185
"4864",45359,2022-04-29,720,123
"4865",45359,2022-04-30,720,123
"4866",45359,2022-05-01,720,122
"4867",45359,2022-05-02,720,124
"4868",45359,2022-05-03,719,240
"4869",45359,2022-05-04,720,128
"4870",45359,2022-05-05,720,124
"4871",45359,2022-05-06,719,241
"4872",45359,2022-05-07,717,304
"4873",45359,2022-05-08,720,123
"4874",45359,2022-05-09,720,124
"4875",45359,2022-05-10,718,240
"4876",45359,2022-05-11,720,123
"4877",45359,2022-05-12,720,122
"4878",45359,2022-05-13,720,216
"4879",45359,2022-05-14,720,129
"4880",45359,2022-05-15,720,127
"4881",45359,2022-05-16,720,123
"4882",45359,2022-05-17,720,122
"4883",45359,2022-05-18,720,123
"4884",45359,2022-05-19,719,130
"4885",45359,2022-05-20,720,124
"4886",45359,2022-05-21,720,125
"4887",45359,2022-05-22,720,123
"4888",45359,2022-05-23,719,127
"4889",45359,2022-05-24,719,232
"4890",45359,2022-05-25,719,240
"4891",45359,2022-05-26,720,129
"4892",45359,2022-05-27,719,122
"4893",45359,2022-05-28,720,126
"4894",45359,2022-05-29,720,122
"4895",45359,2022-05-30,720,123
"4896",45359,2022-05-31,719,123
"4897",45359,2022-06-01,720,126
"4898",45359,2022-06-02,720,124
"4899",45359,2022-06-03,639,9758
"4900",45359,2022-06-04,0,NA
"4901",45359,2022-06-05,0,NA
"4902",45359,2022-06-06,205,61802
"4903",45359,2022-06-07,720,123
"4904",45359,2022-06-08,720,126
"4905",45359,2022-06-09,720,125
"4906",45359,2022-06-10,720,124
"4907",45359,2022-06-11,718,240
"4908",45359,2022-06-12,720,122
"4909",45359,2022-06-13,720,125
"4910",45359,2022-06-14,720,122
"4911",45359,2022-06-15,717,242
"4912",45359,2022-06-16,720,127
"4913",45359,2022-06-17,720,123
"4914",45359,2022-06-18,720,122
"4915",45359,2022-06-19,719,123
"4916",45359,2022-06-20,720,122
"4917",45359,2022-06-21,719,241
"4918",45359,2022-06-22,719,240
"4919",45359,2022-06-23,718,239
"4920",45359,2022-06-24,720,122
"4921",45359,2022-06-25,714,721
"4922",45359,2022-06-26,720,124
"4923",45359,2022-06-27,720,123
"4924",45359,2022-06-28,719,124
"4925",45359,2022-06-29,719,239
"4926",45359,2022-06-30,720,128
"4927",45359,2022-07-01,720,124
"4928",45359,2022-07-02,719,127
"4929",45359,2022-07-03,720,127
"4930",45359,2022-07-04,720,122
"4931",45359,2022-07-05,720,122
"4932",45359,2022-07-06,719,124
"4933",45359,2022-07-07,720,123
"4934",45359,2022-07-08,720,122
"4935",45359,2022-07-09,718,360
"4936",45359,2022-07-10,719,122
"4937",45359,2022-07-11,720,123
"4938",45359,2022-07-12,720,126
"4939",45359,2022-07-13,720,129
"4940",45359,2022-07-14,720,125
"4941",45359,2022-07-15,719,122
"4942",45359,2022-07-16,720,125
"4943",45359,2022-07-17,720,123
"4944",45359,2022-07-18,719,240
"4945",45359,2022-07-19,718,240
"4946",45359,2022-07-20,720,125
"4947",45359,2022-07-21,720,124
"4948",45359,2022-07-22,719,240
"4949",45359,2022-07-23,719,122
"4950",45359,2022-07-24,720,126
"4951",45359,2022-07-25,720,132
"4952",45359,2022-07-26,720,125
"4953",45359,2022-07-27,719,240
"4954",45359,2022-07-28,719,123
"4955",45359,2022-07-29,720,122
"4956",45359,2022-07-30,720,124
"4957",45359,2022-07-31,720,122
"4958",45359,2022-08-01,719,124
"4959",45359,2022-08-02,720,122
"4960",45359,2022-08-03,720,127
"4961",45359,2022-08-04,720,132
"4962",45359,2022-08-05,719,240
"4963",45359,2022-08-06,719,123
"4964",45359,2022-08-07,720,127
"4965",45359,2022-08-08,720,122
"4966",45359,2022-08-09,720,128
"4967",45359,2022-08-10,719,125
"4968",45359,2022-08-11,719,240
"4969",45359,2022-08-12,719,240
"4970",45359,2022-08-13,719,240
"4971",45359,2022-08-14,720,124
"4972",45359,2022-08-15,718,240
"4973",45359,2022-08-16,720,129
"4974",45359,2022-08-17,720,122
"4975",45359,2022-08-18,720,123
"4976",45359,2022-08-19,593,15228
"4977",45359,2022-08-20,0,NA
"4978",45359,2022-08-21,1,86399
"4979",45359,2022-08-22,0,NA
"4980",45359,2022-08-23,1,86399
"4981",45359,2022-08-24,0,NA
"4982",45359,2022-08-25,1,86399
"4983",45359,2022-08-26,0,NA
"4984",45359,2022-08-27,1,86399
"4985",45359,2022-08-28,0,NA
"4986",45359,2022-08-29,1,86399
"4987",45359,2022-08-30,0,NA
"4988",45359,2022-08-31,1,86399
"4989",45359,2022-09-01,1,86399
"4990",45359,2022-09-02,0,NA
"4991",45359,2022-09-03,1,86399
"4992",45359,2022-09-04,0,NA
"4993",45359,2022-09-05,1,86399
"4994",45359,2022-09-06,0,NA
"4995",45359,2022-09-07,1,86399
"4996",45359,2022-09-08,0,NA
"4997",45359,2022-09-09,1,86399
"4998",45359,2022-09-10,0,NA
"4999",45359,2022-09-11,1,86399
"5000",45359,2022-09-12,0,NA
"5001",45359,2022-09-13,1,86399
"5002",45359,2022-09-14,0,NA
"5003",45359,2022-09-15,1,86399
"5004",45359,2022-09-16,0,NA
"5005",45359,2022-09-17,1,86399
"5006",45359,2022-09-18,0,NA
"5007",45359,2022-09-19,1,86399
"5008",45359,2022-09-20,0,NA
"5009",45359,2022-09-21,1,86399
"5010",45359,2022-09-22,0,NA
"5011",45359,2022-09-23,1,86399
"5012",45359,2022-09-24,0,NA
"5013",45359,2022-09-25,1,86399
"5014",45359,2022-09-26,0,NA
"5015",45359,2022-09-27,1,86399
"5016",45359,2022-09-28,0,NA
"5017",45359,2022-09-29,1,86399
"5018",45359,2022-09-30,0,NA
"5019",45359,2022-10-01,1,86399
"5020",45359,2022-10-02,0,NA
"5021",45359,2022-10-03,1,86399
"5022",45359,2022-10-04,0,NA
"5023",45359,2022-10-05,1,86399
"5024",45359,2022-10-06,0,NA
"5025",45359,2022-10-07,1,86399
"5026",45359,2022-10-08,0,NA
"5027",45359,2022-10-09,1,86399
"5028",45359,2022-10-10,0,NA
"5029",45359,2022-10-11,1,86399
"5030",45359,2022-10-12,0,NA
"5031",45359,2022-10-13,1,86399
"5032",45359,2022-10-14,0,NA
"5033",45359,2022-10-15,1,86399
"5034",45359,2022-10-16,0,NA
"5035",45359,2022-10-17,1,86399
"5036",45359,2022-10-18,0,NA
"5037",45359,2022-10-19,1,86399
"5038",45359,2022-10-20,0,NA
"5039",45359,2022-10-21,1,86399
"5040",45359,2022-10-22,0,NA
"5041",45359,2022-10-23,1,86399
"5042",45359,2022-10-24,0,NA
"5043",45359,2022-10-25,1,86399
"5044",45359,2022-10-26,0,NA
"5045",45359,2022-10-27,1,86399
"5046",45359,2022-10-28,0,NA
"5047",45359,2022-10-29,1,86399
"5048",45359,2022-10-30,0,NA
"5049",45359,2022-10-31,1,86399
"5050",45359,2022-11-01,1,86399
"5051",45359,2022-11-02,0,NA
"5052",45359,2022-11-03,1,86399
"5053",45359,2022-11-04,0,NA
"5054",45359,2022-11-05,1,86399
"5055",45359,2022-11-06,0,NA
"5056",45359,2022-11-07,1,86399
"5057",45359,2022-11-08,0,NA
"5058",45359,2022-11-09,1,86399
"5059",45359,2022-11-10,0,NA
"5060",45359,2022-11-11,1,86399
"5061",45359,2022-11-12,0,NA
"5062",45359,2022-11-13,1,86399
"5063",45359,2022-11-14,0,NA
"5064",45359,2022-11-15,1,86399
"5065",45359,2022-11-16,0,NA
"5066",45359,2022-11-17,1,86399
"5067",45359,2022-11-18,0,NA
"5068",45359,2022-11-19,1,86399
"5069",45359,2022-11-20,0,NA
"5070",45359,2022-11-21,1,86399
"5071",45359,2022-11-22,0,NA
"5072",45359,2022-11-23,1,86399
"5073",45359,2022-11-24,0,NA
"5074",45359,2022-11-25,1,86399
"5075",45359,2022-11-26,0,NA
"5076",45359,2022-11-27,1,86399
"5077",45359,2022-11-28,0,NA
"5078",45359,2022-11-29,1,86399
"5079",45359,2022-11-30,0,NA
"5080",45359,2022-12-01,1,86399
"5081",45359,2022-12-02,0,NA
"5082",45359,2022-12-03,1,86399
"5083",45359,2022-12-04,0,NA
"5084",45359,2022-12-05,1,86399
"5085",45359,2022-12-06,0,NA
"5086",45359,2022-12-07,1,86399
"5087",45359,2022-12-08,0,NA
"5088",45359,2022-12-09,1,86399
"5089",45359,2022-12-10,0,NA
"5090",45359,2022-12-11,1,86399
"5091",45359,2022-12-12,0,NA
"5092",45359,2022-12-13,1,86399
"5093",45359,2022-12-14,0,NA
"5094",45359,2022-12-15,1,86399
"5095",45359,2022-12-16,0,NA
"5096",45359,2022-12-17,1,86399
"5097",45359,2022-12-18,0,NA
"5098",45359,2022-12-19,0,NA
"5099",45359,2022-12-20,200,61424
"5100",45359,2022-12-21,719,127
"5101",45359,2022-12-22,716,246
"5102",45359,2022-12-23,720,127
"5103",45359,2022-12-24,720,124
"5104",45359,2022-12-25,720,131
"5105",45359,2022-12-26,720,129
"5106",45359,2022-12-27,719,235
"5107",45359,2022-12-28,720,137
"5108",45359,2022-12-29,711,854
"5109",45359,2022-12-30,720,128
"5110",45359,2022-12-31,718,240
"5111",51933,2022-01-01,1,86399
"5112",51933,2022-01-02,0,NA
"5113",51933,2022-01-03,1,86399
"5114",51933,2022-01-04,0,NA
"5115",51933,2022-01-05,1,86399
"5116",51933,2022-01-06,0,NA
"5117",51933,2022-01-07,1,86399
"5118",51933,2022-01-08,0,NA
"5119",51933,2022-01-09,1,86399
"5120",51933,2022-01-10,0,NA
"5121",51933,2022-01-11,1,86399
"5122",51933,2022-01-12,0,NA
"5123",51933,2022-01-13,1,86399
"5124",51933,2022-01-14,0,NA
"5125",51933,2022-01-15,1,86399
"5126",51933,2022-01-16,0,NA
"5127",51933,2022-01-17,1,86399
"5128",51933,2022-01-18,0,NA
"5129",51933,2022-01-19,1,86399
"5130",51933,2022-01-20,0,NA
"5131",51933,2022-01-21,1,86399
"5132",51933,2022-01-22,0,NA
"5133",51933,2022-01-23,1,86399
"5134",51933,2022-01-24,0,NA
"5135",51933,2022-01-25,1,86399
"5136",51933,2022-01-26,0,NA
"5137",51933,2022-01-27,1,86399
"5138",51933,2022-01-28,0,NA
"5139",51933,2022-01-29,1,86399
"5140",51933,2022-01-30,0,NA
"5141",51933,2022-01-31,1,86399
"5142",51933,2022-02-01,1,86399
"5143",51933,2022-02-02,0,NA
"5144",51933,2022-02-03,1,86399
"5145",51933,2022-02-04,0,NA
"5146",51933,2022-02-05,1,86399
"5147",51933,2022-02-06,0,NA
"5148",51933,2022-02-07,1,86399
"5149",51933,2022-02-08,0,NA
"5150",51933,2022-02-09,1,86399
"5151",51933,2022-02-10,0,NA
"5152",51933,2022-02-11,1,86399
"5153",51933,2022-02-12,0,NA
"5154",51933,2022-02-13,1,86399
"5155",51933,2022-02-14,0,NA
"5156",51933,2022-02-15,1,86399
"5157",51933,2022-02-16,0,NA
"5158",51933,2022-02-17,1,86399
"5159",51933,2022-02-18,0,NA
"5160",51933,2022-02-19,1,86399
"5161",51933,2022-02-20,0,NA
"5162",51933,2022-02-21,1,86399
"5163",51933,2022-02-22,0,NA
"5164",51933,2022-02-23,1,86399
"5165",51933,2022-02-24,0,NA
"5166",51933,2022-02-25,1,86399
"5167",51933,2022-02-26,0,NA
"5168",51933,2022-02-27,1,86399
"5169",51933,2022-02-28,0,NA
"5170",51933,2022-03-01,1,86399
"5171",51933,2022-03-02,0,NA
"5172",51933,2022-03-03,1,86399
"5173",51933,2022-03-04,0,NA
"5174",51933,2022-03-05,1,86399
"5175",51933,2022-03-06,0,NA
"5176",51933,2022-03-07,1,86399
"5177",51933,2022-03-08,0,NA
"5178",51933,2022-03-09,1,86399
"5179",51933,2022-03-10,0,NA
"5180",51933,2022-03-11,1,86399
"5181",51933,2022-03-12,0,NA
"5182",51933,2022-03-13,1,86399
"5183",51933,2022-03-14,0,NA
"5184",51933,2022-03-15,1,86399
"5185",51933,2022-03-16,0,NA
"5186",51933,2022-03-17,1,86399
"5187",51933,2022-03-18,0,NA
"5188",51933,2022-03-19,1,86399
"5189",51933,2022-03-20,0,NA
"5190",51933,2022-03-21,1,86399
"5191",51933,2022-03-22,0,NA
"5192",51933,2022-03-23,1,86399
"5193",51933,2022-03-24,0,NA
"5194",51933,2022-03-25,1,86399
"5195",51933,2022-03-26,0,NA
"5196",51933,2022-03-27,1,86399
"5197",51933,2022-03-28,0,NA
"5198",51933,2022-03-29,1,86399
"5199",51933,2022-03-30,0,NA
"5200",51933,2022-03-31,1,86399
"5201",51933,2022-04-01,1,86399
"5202",51933,2022-04-02,0,NA
"5203",51933,2022-04-03,1,86399
"5204",51933,2022-04-04,0,NA
"5205",51933,2022-04-05,1,86399
"5206",51933,2022-04-06,0,NA
"5207",51933,2022-04-07,1,86399
"5208",51933,2022-04-08,0,NA
"5209",51933,2022-04-09,1,86399
"5210",51933,2022-04-10,0,NA
"5211",51933,2022-04-11,1,86399
"5212",51933,2022-04-12,0,NA
"5213",51933,2022-04-13,1,86399
"5214",51933,2022-04-14,0,NA
"5215",51933,2022-04-15,1,86399
"5216",51933,2022-04-16,0,NA
"5217",51933,2022-04-17,1,86399
"5218",51933,2022-04-18,0,NA
"5219",51933,2022-04-19,1,86399
"5220",51933,2022-04-20,0,NA
"5221",51933,2022-04-21,1,86399
"5222",51933,2022-04-22,0,NA
"5223",51933,2022-04-23,1,86399
"5224",51933,2022-04-24,0,NA
"5225",51933,2022-04-25,1,86399
"5226",51933,2022-04-26,0,NA
"5227",51933,2022-04-27,1,86399
"5228",51933,2022-04-28,0,NA
"5229",51933,2022-04-29,1,86399
"5230",51933,2022-04-30,0,NA
"5231",51933,2022-05-01,1,86399
"5232",51933,2022-05-02,0,NA
"5233",51933,2022-05-03,1,86399
"5234",51933,2022-05-04,0,NA
"5235",51933,2022-05-05,700,1946
"5236",51933,2022-05-06,719,240
"5237",51933,2022-05-07,716,282
"5238",51933,2022-05-08,719,240
"5239",51933,2022-05-09,717,240
"5240",51933,2022-05-10,718,241
"5241",51933,2022-05-11,719,240
"5242",51933,2022-05-12,720,122
"5243",51933,2022-05-13,720,123
"5244",51933,2022-05-14,720,124
"5245",51933,2022-05-15,718,240
"5246",51933,2022-05-16,719,240
"5247",51933,2022-05-17,720,123
"5248",51933,2022-05-18,720,121
"5249",51933,2022-05-19,720,122
"5250",51933,2022-05-20,717,240
"5251",51933,2022-05-21,716,244
"5252",51933,2022-05-22,720,130
"5253",51933,2022-05-23,720,122
"5254",51933,2022-05-24,718,240
"5255",51933,2022-05-25,718,240
"5256",51933,2022-05-26,718,240
"5257",51933,2022-05-27,718,240
"5258",51933,2022-05-28,719,240
"5259",51933,2022-05-29,720,122
"5260",51933,2022-05-30,719,240
"5261",51933,2022-05-31,717,360
"5262",51933,2022-06-01,719,240
"5263",51933,2022-06-02,719,156
"5264",51933,2022-06-03,718,240
"5265",51933,2022-06-04,719,240
"5266",51933,2022-06-05,718,240
"5267",51933,2022-06-06,717,240
"5268",51933,2022-06-07,720,122
"5269",51933,2022-06-08,720,123
"5270",51933,2022-06-09,719,240
"5271",51933,2022-06-10,720,122
"5272",51933,2022-06-11,719,240
"5273",51933,2022-06-12,719,240
"5274",51933,2022-06-13,718,240
"5275",51933,2022-06-14,719,123
"5276",51933,2022-06-15,719,240
"5277",51933,2022-06-16,717,240
"5278",51933,2022-06-17,720,125
"5279",51933,2022-06-18,720,123
"5280",51933,2022-06-19,718,240
"5281",51933,2022-06-20,717,241
"5282",51933,2022-06-21,715,361
"5283",51933,2022-06-22,718,240
"5284",51933,2022-06-23,719,240
"5285",51933,2022-06-24,717,240
"5286",51933,2022-06-25,719,123
"5287",51933,2022-06-26,718,240
"5288",51933,2022-06-27,718,240
"5289",51933,2022-06-28,720,125
"5290",51933,2022-06-29,719,240
"5291",51933,2022-06-30,719,240
"5292",51933,2022-07-01,717,278
"5293",51933,2022-07-02,715,259
"5294",51933,2022-07-03,717,240
"5295",51933,2022-07-04,714,533
"5296",51933,2022-07-05,718,240
"5297",51933,2022-07-06,719,239
"5298",51933,2022-07-07,719,240
"5299",51933,2022-07-08,720,122
"5300",51933,2022-07-09,719,240
"5301",51933,2022-07-10,719,124
"5302",51933,2022-07-11,719,240
"5303",51933,2022-07-12,720,123
"5304",51933,2022-07-13,720,129
"5305",51933,2022-07-14,719,240
"5306",51933,2022-07-15,720,124
"5307",51933,2022-07-16,720,123
"5308",51933,2022-07-17,718,240
"5309",51933,2022-07-18,720,123
"5310",51933,2022-07-19,719,240
"5311",51933,2022-07-20,718,240
"5312",51933,2022-07-21,113,5019
"5313",51933,2022-07-22,66,6442
"5314",51933,2022-07-23,59,4135
"5315",51933,2022-07-24,276,3923
"5316",51933,2022-07-25,718,240
"5317",51933,2022-07-26,718,240
"5318",51933,2022-07-27,719,240
"5319",51933,2022-07-28,717,240
"5320",51933,2022-07-29,700,1226
"5321",51933,2022-07-30,714,255
"5322",51933,2022-07-31,712,259
"5323",51933,2022-08-01,700,256
"5324",51933,2022-08-02,707,246
"5325",51933,2022-08-03,712,252
"5326",51933,2022-08-04,715,246
"5327",51933,2022-08-05,713,240
"5328",51933,2022-08-06,713,246
"5329",51933,2022-08-07,707,246
"5330",51933,2022-08-08,715,245
"5331",51933,2022-08-09,716,252
"5332",51933,2022-08-10,707,248
"5333",51933,2022-08-11,702,360
"5334",51933,2022-08-12,709,241
"5335",51933,2022-08-13,712,252
"5336",51933,2022-08-14,712,243
"5337",51933,2022-08-15,713,243
"5338",51933,2022-08-16,711,243
"5339",51933,2022-08-17,701,243
"5340",51933,2022-08-18,713,245
"5341",51933,2022-08-19,713,243
"5342",51933,2022-08-20,707,254
"5343",51933,2022-08-21,706,246
"5344",51933,2022-08-22,713,259
"5345",51933,2022-08-23,711,249
"5346",51933,2022-08-24,709,247
"5347",51933,2022-08-25,715,252
"5348",51933,2022-08-26,712,246
"5349",51933,2022-08-27,703,370
"5350",51933,2022-08-28,713,249
"5351",51933,2022-08-29,709,248
"5352",51933,2022-08-30,709,255
"5353",51933,2022-08-31,703,254
"5354",51933,2022-09-01,708,249
"5355",51933,2022-09-02,713,252
"5356",51933,2022-09-03,711,252
"5357",51933,2022-09-04,619,11035
"5358",51933,2022-09-05,160,65854
"5359",51933,2022-09-06,720,125
"5360",51933,2022-09-07,649,4652
"5361",51933,2022-09-08,715,395
"5362",51933,2022-09-09,718,240
"5363",51933,2022-09-10,720,123
"5364",51933,2022-09-11,718,240
"5365",51933,2022-09-12,720,123
"5366",51933,2022-09-13,719,240
"5367",51933,2022-09-14,714,720
"5368",51933,2022-09-15,718,240
"5369",51933,2022-09-16,719,240
"5370",51933,2022-09-17,696,1713
"5371",51933,2022-09-18,719,240
"5372",51933,2022-09-19,717,242
"5373",51933,2022-09-20,716,241
"5374",51933,2022-09-21,716,241
"5375",51933,2022-09-22,717,240
"5376",51933,2022-09-23,712,240
"5377",51933,2022-09-24,716,240
"5378",51933,2022-09-25,716,242
"5379",51933,2022-09-26,715,240
"5380",51933,2022-09-27,719,240
"5381",51933,2022-09-28,718,240
"5382",51933,2022-09-29,714,243
"5383",51933,2022-09-30,709,245
"5384",51933,2022-10-01,703,1554
"5385",51933,2022-10-02,720,128
"5386",51933,2022-10-03,718,240
"5387",51933,2022-10-04,718,240
"5388",51933,2022-10-05,719,240
"5389",51933,2022-10-06,719,240
"5390",51933,2022-10-07,718,240
"5391",51933,2022-10-08,718,240
"5392",51933,2022-10-09,718,240
"5393",51933,2022-10-10,719,240
"5394",51933,2022-10-11,716,240
"5395",51933,2022-10-12,718,240
"5396",51933,2022-10-13,717,240
"5397",51933,2022-10-14,718,240
"5398",51933,2022-10-15,716,240
"5399",51933,2022-10-16,720,123
"5400",51933,2022-10-17,716,480
"5401",51933,2022-10-18,714,360
"5402",51933,2022-10-19,714,241
"5403",51933,2022-10-20,709,244
"5404",51933,2022-10-21,714,242
"5405",51933,2022-10-22,713,240
"5406",51933,2022-10-23,707,360
"5407",51933,2022-10-24,713,360
"5408",51933,2022-10-25,716,255
"5409",51933,2022-10-26,718,240
"5410",51933,2022-10-27,709,360
"5411",51933,2022-10-28,708,241
"5412",51933,2022-10-29,710,240
"5413",51933,2022-10-30,710,244
"5414",51933,2022-10-31,712,243
"5415",51933,2022-11-01,708,240
"5416",51933,2022-11-02,710,480
"5417",51933,2022-11-03,720,126
"5418",51933,2022-11-04,712,241
"5419",51933,2022-11-05,717,245
"5420",51933,2022-11-06,715,242
"5421",51933,2022-11-07,714,241
"5422",51933,2022-11-08,710,240
"5423",51933,2022-11-09,709,241
"5424",51933,2022-11-10,713,240
"5425",51933,2022-11-11,709,240
"5426",51933,2022-11-12,713,360
"5427",51933,2022-11-13,707,244
"5428",51933,2022-11-14,714,240
"5429",51933,2022-11-15,715,240
"5430",51933,2022-11-16,706,360
"5431",51933,2022-11-17,705,242
"5432",51933,2022-11-18,695,478
"5433",51933,2022-11-19,712,480
"5434",51933,2022-11-20,712,360
"5435",51933,2022-11-21,719,240
"5436",51933,2022-11-22,719,123
"5437",51933,2022-11-23,719,240
"5438",51933,2022-11-24,718,240
"5439",51933,2022-11-25,719,240
"5440",51933,2022-11-26,720,126
"5441",51933,2022-11-27,720,122
"5442",51933,2022-11-28,719,240
"5443",51933,2022-11-29,719,240
"5444",51933,2022-11-30,718,241
"5445",51933,2022-12-01,718,241
"5446",51933,2022-12-02,718,240
"5447",51933,2022-12-03,718,240
"5448",51933,2022-12-04,717,240
"5449",51933,2022-12-05,719,240
"5450",51933,2022-12-06,718,240
"5451",51933,2022-12-07,716,240
"5452",51933,2022-12-08,718,240
"5453",51933,2022-12-09,716,241
"5454",51933,2022-12-10,716,240
"5455",51933,2022-12-11,703,360
"5456",51933,2022-12-12,714,243
"5457",51933,2022-12-13,717,241
"5458",51933,2022-12-14,701,2298
"5459",51933,2022-12-15,718,241
"5460",51933,2022-12-16,718,240
"5461",51933,2022-12-17,719,240
"5462",51933,2022-12-18,710,242
"5463",51933,2022-12-19,713,240
"5464",51933,2022-12-20,719,240
"5465",51933,2022-12-21,713,245
"5466",51933,2022-12-22,717,240
"5467",51933,2022-12-23,709,241
"5468",51933,2022-12-24,710,241
"5469",51933,2022-12-25,714,240
"5470",51933,2022-12-26,698,361
"5471",51933,2022-12-27,702,362
"5472",51933,2022-12-28,713,241
"5473",51933,2022-12-29,703,242
"5474",51933,2022-12-30,706,246
"5475",51933,2022-12-31,699,360
"5476",52011,2022-01-01,720,159
"5477",52011,2022-01-02,720,161
"5478",52011,2022-01-03,720,162
"5479",52011,2022-01-04,720,160
"5480",52011,2022-01-05,719,203
"5481",52011,2022-01-06,720,160
"5482",52011,2022-01-07,720,158
"5483",52011,2022-01-08,720,173
"5484",52011,2022-01-09,720,159
"5485",52011,2022-01-10,720,159
"5486",52011,2022-01-11,720,160
"5487",52011,2022-01-12,720,161
"5488",52011,2022-01-13,720,160
"5489",52011,2022-01-14,720,160
"5490",52011,2022-01-15,720,160
"5491",52011,2022-01-16,720,159
"5492",52011,2022-01-17,720,161
"5493",52011,2022-01-18,720,160
"5494",52011,2022-01-19,720,161
"5495",52011,2022-01-20,720,165
"5496",52011,2022-01-21,720,160
"5497",52011,2022-01-22,720,161
"5498",52011,2022-01-23,720,162
"5499",52011,2022-01-24,720,159
"5500",52011,2022-01-25,720,163
"5501",52011,2022-01-26,720,169
"5502",52011,2022-01-27,720,172
"5503",52011,2022-01-28,719,259
"5504",52011,2022-01-29,720,169
"5505",52011,2022-01-30,720,161
"5506",52011,2022-01-31,720,164
"5507",52011,2022-02-01,720,160
"5508",52011,2022-02-02,720,161
"5509",52011,2022-02-03,720,163
"5510",52011,2022-02-04,720,165
"5511",52011,2022-02-05,720,164
"5512",52011,2022-02-06,720,159
"5513",52011,2022-02-07,720,164
"5514",52011,2022-02-08,720,165
"5515",52011,2022-02-09,720,161
"5516",52011,2022-02-10,720,160
"5517",52011,2022-02-11,720,163
"5518",52011,2022-02-12,720,164
"5519",52011,2022-02-13,720,163
"5520",52011,2022-02-14,720,164
"5521",52011,2022-02-15,720,162
"5522",52011,2022-02-16,720,161
"5523",52011,2022-02-17,719,241
"5524",52011,2022-02-18,720,163
"5525",52011,2022-02-19,719,239
"5526",52011,2022-02-20,720,170
"5527",52011,2022-02-21,720,165
"5528",52011,2022-02-22,719,277
"5529",52011,2022-02-23,720,164
"5530",52011,2022-02-24,720,162
"5531",52011,2022-02-25,720,158
"5532",52011,2022-02-26,719,240
"5533",52011,2022-02-27,720,159
"5534",52011,2022-02-28,720,162
"5535",52011,2022-03-01,718,240
"5536",52011,2022-03-02,719,240
"5537",52011,2022-03-03,720,159
"5538",52011,2022-03-04,720,159
"5539",52011,2022-03-05,720,160
"5540",52011,2022-03-06,718,329
"5541",52011,2022-03-07,720,158
"5542",52011,2022-03-08,720,159
"5543",52011,2022-03-09,720,161
"5544",52011,2022-03-10,720,160
"5545",52011,2022-03-11,710,474
"5546",52011,2022-03-12,720,167
"5547",52011,2022-03-13,720,158
"5548",52011,2022-03-14,718,276
"5549",52011,2022-03-15,720,159
"5550",52011,2022-03-16,720,158
"5551",52011,2022-03-17,719,202
"5552",52011,2022-03-18,720,159
"5553",52011,2022-03-19,720,160
"5554",52011,2022-03-20,720,160
"5555",52011,2022-03-21,720,160
"5556",52011,2022-03-22,719,203
